x00,y00,z00,x01,y01,z01,x02,y02,z02,x03,y03,z03,x04,y04,z04,x05,y05,z05,x06,y06,z06,x07,y07,z07,x08,y08,z08,x09,y09,z09,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,Label
0.72487849,0.771300912,-0.000376662,0.590321779,0.747552156,-0.156611919,0.497498989,0.628931522,-0.221114874,0.575097799,0.480828822,-0.245722249,0.672199965,0.36345613,-0.21112521,0.414573848,0.436545253,-0.069583498,0.278568923,0.322211385,-0.130775973,0.192507237,0.250629395,-0.173213452,0.125293374,0.193171889,-0.212627441,0.5096035,0.367768854,-0.0551905,0.455777675,0.187983096,-0.074445866,0.430059195,0.087933838,-0.096121714,0.424645692,0.034824908,-0.091565393,0.610307992,0.364248723,-0.053250451,0.600894094,0.192315727,-0.093805701,0.582179546,0.088369146,-0.119578481,0.570588112,0.012175649,-0.125946939,0.71865952,0.397183806,-0.080751792,0.689555645,0.306610376,-0.178263336,0.662251174,0.363565475,-0.229310527,0.662859559,0.432653427,-0.229530543,6
0.669990301,0.855479717,-0.000307092,0.533998668,0.779469728,-0.118824154,0.471895874,0.622245193,-0.167476445,0.573320508,0.481309831,-0.195263579,0.670045853,0.395053774,-0.179958835,0.433714628,0.444964111,-0.014046076,0.314109802,0.303111404,-0.06192448,0.241386116,0.214189112,-0.090426318,0.179692268,0.137813091,-0.111360557,0.540692747,0.398961812,-0.008805607,0.504149735,0.222088188,-0.013514204,0.483223528,0.108586311,-0.025440773,0.47105518,0.038177729,-0.005292875,0.640713811,0.413236976,-0.019295255,0.647574961,0.241017163,-0.039808344,0.647299349,0.118258238,-0.079899698,0.644286394,0.024601787,-0.087854192,0.739172816,0.465860486,-0.055888653,0.708784997,0.350669742,-0.130868509,0.673757195,0.389337391,-0.195879921,0.659322441,0.463185102,-0.204612225,6
0.598167837,0.846845627,-0.000199637,0.482640356,0.771296263,-0.144733012,0.457647353,0.618736029,-0.194000214,0.575184047,0.501783013,-0.22107783,0.680899441,0.423717082,-0.218822807,0.442795098,0.435084492,-0.060341075,0.344692647,0.273306698,-0.141121015,0.291118622,0.17509079,-0.19306168,0.24644044,0.084262699,-0.220509559,0.552633464,0.407260269,-0.042799212,0.557650328,0.230122268,-0.064486682,0.565402985,0.123656452,-0.074509837,0.568721414,0.044120342,-0.05688348,0.647806048,0.433144659,-0.049691301,0.688300908,0.269687563,-0.088315636,0.710795462,0.160699457,-0.118788131,0.72281003,0.069569856,-0.118018396,0.737026989,0.498642623,-0.07936801,0.73506242,0.382254243,-0.190565139,0.699023366,0.410176694,-0.262745917,0.660809875,0.476093978,-0.270947605,6
0.537407219,0.908213615,-0.000312051,0.430069029,0.788975239,-0.118893087,0.424646437,0.607517242,-0.162280709,0.573321939,0.504566133,-0.181853637,0.703626633,0.46253565,-0.149397522,0.456846386,0.416401088,-0.016079985,0.390289426,0.235381469,-0.072163716,0.356632769,0.130926847,-0.10019429,0.329300761,0.045498312,-0.121680148,0.577700436,0.409373075,-0.015085135,0.607626677,0.222134575,-0.020804858,0.628044844,0.115952373,-0.02212593,0.636577666,0.053040177,0.005064139,0.668524504,0.461755246,-0.031289507,0.736499071,0.302918553,-0.061273485,0.776029408,0.194651812,-0.099328451,0.801508188,0.112178802,-0.108059518,0.741656065,0.549672961,-0.076006174,0.742592931,0.443881333,-0.155417755,0.689428568,0.472239971,-0.221676156,0.646552384,0.531207979,-0.22575976,6
0.463006854,0.925340354,-0.000321343,0.371580154,0.78177017,-0.130612016,0.39776814,0.59667027,-0.16669631,0.558425903,0.519225359,-0.178756312,0.68914938,0.499618381,-0.134417877,0.466084987,0.404564887,-0.018328279,0.429314613,0.209056929,-0.059265096,0.418278456,0.09902674,-0.062520199,0.415067434,0.011165619,-0.066130146,0.59016943,0.41872558,-0.003068179,0.649056792,0.242346838,0.01549183,0.689580858,0.149637192,0.028800216,0.710815549,0.093204498,0.063108131,0.67457968,0.483752012,-0.007446541,0.765518069,0.344943821,-0.013324463,0.8203336,0.244664431,-0.03503114,0.856015325,0.166782528,-0.041927628,0.734391451,0.581212044,-0.044996608,0.752703071,0.486247391,-0.098003715,0.700146675,0.503941178,-0.15600799,0.652439654,0.551366329,-0.165067315,6
0.389994562,0.891771913,-0.000269762,0.332471281,0.741810918,-0.122653939,0.390240878,0.573387146,-0.179221883,0.563028991,0.530566871,-0.217280939,0.697096348,0.523953855,-0.209768891,0.484581888,0.406629235,-0.011459308,0.490389943,0.215668663,-0.065386973,0.492384255,0.101528257,-0.099075735,0.492857337,0.011051565,-0.121965505,0.598461032,0.444724351,-0.012772552,0.698222756,0.284450829,-0.017124735,0.759430468,0.1900841,-0.033443734,0.793647885,0.133821607,-0.017268987,0.665431142,0.524187088,-0.032168083,0.786643267,0.399669498,-0.062200114,0.865410089,0.310070932,-0.114440054,0.919276595,0.240608394,-0.133936346,0.705289304,0.627171338,-0.078645028,0.749624729,0.519727945,-0.162207946,0.691579342,0.521821439,-0.229805067,0.625757992,0.562133908,-0.237481967,6
0.358377695,0.835241795,-0.000335461,0.314130247,0.695813656,-0.109861322,0.384705007,0.556403577,-0.153651595,0.556951344,0.541886032,-0.176846445,0.685959816,0.571921647,-0.153014958,0.496893942,0.40693292,-0.01080878,0.529285848,0.215684429,-0.065485746,0.555729389,0.105499774,-0.093825012,0.579635561,0.017991066,-0.115306154,0.602104425,0.458422929,-0.01913026,0.729718089,0.313602269,-0.008030795,0.806037009,0.233856484,-0.013043227,0.849744081,0.18565318,0.006876783,0.658266366,0.542407691,-0.043631982,0.806405842,0.44523254,-0.065700635,0.894073427,0.368919611,-0.103918768,0.959103703,0.309549361,-0.117052183,0.68378371,0.651661634,-0.091005147,0.744833589,0.576943278,-0.174994156,0.674164653,0.575093448,-0.225951999,0.603782237,0.600841165,-0.212764472,6
0.766874135,0.744721413,-0.000372325,0.630248249,0.734719992,-0.146947622,0.528185785,0.627272964,-0.21680063,0.569385469,0.471127987,-0.264756471,0.611468554,0.342011213,-0.263957649,0.418779284,0.462707669,-0.050568607,0.265028477,0.374224275,-0.105556317,0.163998872,0.322781652,-0.149903432,0.076243192,0.281128734,-0.18776907,0.503214061,0.380282462,-0.045139872,0.425354958,0.211845115,-0.05533604,0.382853806,0.101185471,-0.08425051,0.36562252,0.031167299,-0.084410377,0.602472305,0.359409988,-0.056098778,0.551898718,0.19603245,-0.089249581,0.498818547,0.092119545,-0.131343246,0.462330014,0.018905282,-0.145664558,0.70921874,0.372165471,-0.093053147,0.654541075,0.275806457,-0.19451414,0.62472415,0.323366821,-0.261065602,0.626375854,0.395076483,-0.275569648,6
0.680871904,0.833098888,-0.000308949,0.548556805,0.779614091,-0.151326492,0.478044719,0.637245417,-0.218137309,0.56639117,0.499033928,-0.262094408,0.659323156,0.387171745,-0.260453671,0.431245983,0.43438077,-0.04530168,0.313750595,0.297713339,-0.093610741,0.236693084,0.212125704,-0.123821363,0.175810844,0.144905537,-0.152732611,0.538237154,0.382780671,-0.031560887,0.51518178,0.20245491,-0.040921543,0.499094039,0.090289414,-0.059658248,0.497196436,0.029515296,-0.04475873,0.64063859,0.394748151,-0.034883797,0.652997553,0.226699486,-0.070120469,0.651646495,0.111546963,-0.104747303,0.652692795,0.028387785,-0.112470172,0.739638209,0.442082316,-0.064844266,0.716756046,0.334955573,-0.161086038,0.682161689,0.379745036,-0.227837592,0.670509756,0.453806221,-0.237280622,6
0.613099039,0.88643831,-0.000298124,0.494703501,0.791741729,-0.136737332,0.454626501,0.628214359,-0.202862635,0.569963574,0.506065607,-0.250541091,0.673047423,0.420926273,-0.265036374,0.447201133,0.428833455,-0.026618648,0.349244356,0.278510123,-0.087647781,0.288498521,0.178437114,-0.128662214,0.237121314,0.089764833,-0.162657797,0.561982751,0.400534749,-0.020973802,0.561191916,0.227254882,-0.025180588,0.564385176,0.113407671,-0.047895774,0.568007588,0.0393143,-0.042018544,0.660187364,0.431340158,-0.035996202,0.701444566,0.271363795,-0.060343988,0.723906219,0.148268849,-0.107331932,0.736624062,0.051107615,-0.130773261,0.750295758,0.498583108,-0.078375772,0.741917968,0.393779337,-0.166311219,0.703041911,0.429156482,-0.234203339,0.677605391,0.49967441,-0.252405494,6
0.531466305,0.909302592,-0.000307596,0.42857331,0.79409951,-0.121697418,0.422070622,0.620741725,-0.179508179,0.563076317,0.52172786,-0.220569059,0.694115758,0.45736596,-0.213591531,0.456681758,0.409022808,-0.021510551,0.390948176,0.238928393,-0.071405903,0.35188213,0.139088154,-0.097109608,0.319549322,0.063978672,-0.120924383,0.577552438,0.402140141,-0.023812806,0.612109661,0.218688488,-0.026413972,0.626747549,0.115868747,-0.039508216,0.631585777,0.061656564,-0.027991349,0.668206513,0.455587447,-0.042039406,0.744661689,0.298648685,-0.073225334,0.784059584,0.191803724,-0.112777337,0.810762286,0.111022353,-0.13396503,0.738182247,0.541277051,-0.088804245,0.746373415,0.428616941,-0.172107011,0.692226708,0.466406435,-0.229592279,0.650457263,0.534058392,-0.239373326,6
0.473975211,0.922234297,-0.000330995,0.378035903,0.776751995,-0.100875951,0.401563644,0.595370889,-0.132215112,0.567585945,0.522463381,-0.146268532,0.703954041,0.511354804,-0.107435063,0.471026987,0.409204662,0.010815537,0.427457839,0.216796607,-0.033789363,0.41143769,0.109295666,-0.045635104,0.402512252,0.021725714,-0.05372408,0.593840539,0.421930075,0.005820564,0.658841252,0.244904712,0.021756515,0.701695383,0.155845135,0.033714049,0.719803929,0.101497769,0.067709669,0.677410781,0.486342728,-0.016318411,0.778244972,0.347700059,-0.029994518,0.836697102,0.2451493,-0.055848371,0.872530103,0.162459463,-0.066083081,0.734642327,0.584695697,-0.067780547,0.756668746,0.489708334,-0.126741186,0.695924342,0.505420268,-0.183068246,0.637586892,0.549800634,-0.183013618,6
0.402875185,0.909377277,-0.000288117,0.331283271,0.746182919,-0.113591291,0.405794233,0.572773457,-0.133078322,0.594502985,0.526383817,-0.128335625,0.717853606,0.546471119,-0.072477184,0.481782645,0.403567255,0.017768173,0.475472867,0.206718296,-0.02368734,0.475728154,0.097668588,-0.029178435,0.478648394,0.008498907,-0.027650695,0.597734094,0.439222485,0.028594475,0.693731785,0.280932933,0.058982443,0.751038909,0.19295758,0.074661605,0.781099796,0.129482955,0.107387662,0.671454608,0.515245259,0.016296489,0.793830037,0.406428993,0.0137143,0.876169324,0.310937166,-0.025104344,0.93638736,0.23190847,-0.040000111,0.715000391,0.623238564,-0.023618106,0.742616951,0.540409207,-0.083971433,0.678360701,0.550830364,-0.145707592,0.614296734,0.588813245,-0.147772074,6
0.350426167,0.861652493,-0.000205254,0.301879227,0.707765043,-0.120677687,0.384851217,0.556940436,-0.156739712,0.567441583,0.535157442,-0.171869025,0.697083712,0.562363446,-0.143542483,0.500904977,0.406004936,0.004967418,0.529294193,0.212336972,-0.051228866,0.552872121,0.102040261,-0.077068806,0.577053428,0.012331009,-0.091452338,0.602892935,0.461200356,0.00337351,0.7290712,0.32272017,0.011271607,0.807480574,0.247423813,0.010216793,0.856352508,0.193895608,0.035687905,0.659158349,0.545155764,-0.019152872,0.803030074,0.457866311,-0.045725312,0.890798926,0.383611262,-0.08475136,0.959242105,0.319010496,-0.092852563,0.685223162,0.653832197,-0.068243638,0.741948307,0.581097901,-0.155886173,0.672877252,0.580435038,-0.217629835,0.602227271,0.603761077,-0.213815704,6
0.797025681,0.568212032,-0.000397554,0.691122293,0.621879458,-0.177654475,0.590833068,0.568910241,-0.243652508,0.597031832,0.399209589,-0.261247307,0.606866062,0.253376305,-0.214980915,0.393743604,0.479689538,-0.136596188,0.200149611,0.461967409,-0.227478653,0.076970577,0.453657806,-0.298240244,-0.026948273,0.445970297,-0.356365621,0.439780623,0.368453145,-0.115343243,0.278734356,0.251279235,-0.155481666,0.209205613,0.194939375,-0.188655734,0.175641835,0.157628536,-0.20561704,0.527585089,0.307118684,-0.110232703,0.433577269,0.166747332,-0.192094475,0.376421005,0.097595125,-0.24817431,0.334572732,0.04596588,-0.286227316,0.637910008,0.274312705,-0.133942023,0.581347227,0.231494933,-0.232710674,0.593652725,0.287480772,-0.272502303,0.62405014,0.337106258,-0.267143428,6
0.74692595,0.749628246,-0.000309605,0.620592833,0.741244137,-0.175019264,0.556892574,0.622328818,-0.240620151,0.639530361,0.478533953,-0.261420846,0.714444816,0.358953714,-0.211640283,0.441226006,0.453298748,-0.11141707,0.290493518,0.358027428,-0.202739865,0.192500353,0.287011355,-0.267536759,0.107608557,0.219759926,-0.321269155,0.530607164,0.379851878,-0.089419439,0.435027838,0.220843613,-0.138272032,0.395154119,0.124756336,-0.177838877,0.376505017,0.063667148,-0.194848835,0.632092535,0.366012871,-0.081592716,0.60177815,0.199287683,-0.156125203,0.581818163,0.095381826,-0.206820294,0.572236657,0.011907369,-0.2268693,0.741564214,0.388680726,-0.098753802,0.701578259,0.292301267,-0.195898086,0.685971856,0.351770312,-0.239663109,0.696406007,0.419850886,-0.23514463,6
0.687747002,0.778208315,-0.000293092,0.576422036,0.744496107,-0.181127653,0.534542024,0.625948429,-0.25939557,0.647552371,0.495204777,-0.297029972,0.739013672,0.383126676,-0.289319962,0.450955182,0.457089007,-0.092269577,0.327882975,0.330428362,-0.178519964,0.246010929,0.244863808,-0.252617717,0.171508104,0.163765639,-0.304934084,0.552546203,0.400668651,-0.06759806,0.503955185,0.243483916,-0.113515124,0.483769208,0.128708273,-0.163615242,0.469548941,0.048701435,-0.181958154,0.652330041,0.400117218,-0.061733726,0.656038284,0.241604879,-0.117868572,0.653332353,0.126570016,-0.169077516,0.648135841,0.037948161,-0.181922436,0.751747608,0.435608238,-0.078786626,0.740032315,0.343944967,-0.198070869,0.723575354,0.383673161,-0.266453117,0.723161995,0.448595017,-0.271939367,6
0.643506467,0.834460616,-0.000266862,0.533198297,0.774562359,-0.164885238,0.506945372,0.637004972,-0.229252234,0.636178076,0.519960463,-0.257736653,0.745762944,0.428177506,-0.224400669,0.45535183,0.432816893,-0.077706493,0.358597457,0.27463764,-0.145385951,0.292161286,0.17584689,-0.191337243,0.2399441,0.096000671,-0.228207484,0.566713512,0.391795784,-0.058715526,0.554559827,0.214762852,-0.080719508,0.543973744,0.104947239,-0.10841807,0.541918993,0.039428532,-0.106140584,0.666679621,0.416465044,-0.057644531,0.704062998,0.254933625,-0.100292951,0.718075275,0.141411856,-0.133718207,0.732471228,0.052994281,-0.142611384,0.759852767,0.480549932,-0.084602788,0.75232178,0.388921827,-0.185747698,0.714447141,0.441282719,-0.24023135,0.699137986,0.511403441,-0.23792854,6
0.583148658,0.863608658,-0.00025407,0.489959061,0.782474577,-0.175861463,0.489171624,0.643574655,-0.248988777,0.63093406,0.544874787,-0.28764832,0.752149999,0.462502271,-0.271910608,0.465349048,0.438331425,-0.071617551,0.393547773,0.265074074,-0.13961722,0.343115807,0.150996208,-0.180358291,0.305490285,0.054455072,-0.21116212,0.577959538,0.419476688,-0.048372585,0.584676027,0.240819573,-0.078150101,0.594231129,0.122732133,-0.108019106,0.604482651,0.048516244,-0.105993442,0.672664165,0.457086861,-0.048007455,0.730273545,0.30304125,-0.093983777,0.773014784,0.190077588,-0.135054693,0.806610227,0.102436602,-0.149109215,0.756295323,0.529945552,-0.073158301,0.763531506,0.429013431,-0.179631248,0.725531697,0.470027596,-0.248685196,0.698827386,0.540250242,-0.255122781,6
0.512154162,0.885272086,-0.000255495,0.433578491,0.780868411,-0.164046824,0.456458569,0.633857131,-0.235618308,0.619944632,0.561987042,-0.274219424,0.75880909,0.5158602,-0.248103812,0.479645371,0.430371433,-0.072828986,0.438293368,0.24107641,-0.151715904,0.412395328,0.123832822,-0.196904168,0.39334029,0.032956094,-0.228438288,0.599027872,0.433065951,-0.061114766,0.646365702,0.252635121,-0.089507923,0.6768682,0.14619562,-0.11580538,0.697513938,0.084599227,-0.107672989,0.684549332,0.491483957,-0.069103897,0.774674714,0.343396217,-0.116417393,0.831998587,0.242770627,-0.160041898,0.876924038,0.16548574,-0.175016075,0.752040982,0.583488166,-0.105136529,0.769883454,0.482926726,-0.209189922,0.716116548,0.519509792,-0.270114601,0.674289107,0.582905293,-0.267153203,6
0.463713139,0.871082723,-0.000290553,0.389871597,0.756401896,-0.166501358,0.432556987,0.625864148,-0.230220824,0.603741467,0.574610054,-0.2556642,0.740980148,0.557994008,-0.214006662,0.490405291,0.433354616,-0.059515659,0.475483686,0.238761485,-0.130397379,0.471923232,0.121133953,-0.17604816,0.471882641,0.026369184,-0.207144156,0.602804661,0.454355597,-0.045553848,0.676782966,0.283953786,-0.059547648,0.727857232,0.188494891,-0.089510962,0.75821811,0.12179485,-0.085138731,0.676125824,0.521485269,-0.050342485,0.795575798,0.401777625,-0.094448552,0.876434982,0.316466004,-0.156112358,0.937821746,0.241647333,-0.182275385,0.727212369,0.621194661,-0.083621077,0.765089154,0.544343114,-0.188044816,0.710471392,0.568857014,-0.252035201,0.660199285,0.611391664,-0.246950775,6
0.852283597,0.633908629,-0.000472349,0.721622825,0.693255782,-0.138151526,0.564613938,0.642443717,-0.20227994,0.530174851,0.487622172,-0.239281118,0.532746196,0.347457737,-0.231481418,0.401297748,0.499114931,-0.089735538,0.218013421,0.468624711,-0.156836972,0.10924542,0.451571435,-0.192872584,0.030968904,0.435924083,-0.219371885,0.448376119,0.386478364,-0.082937196,0.30640325,0.252005637,-0.095954247,0.233443111,0.177505136,-0.108726047,0.1985358,0.131253675,-0.09885668,0.535447478,0.330298126,-0.088839285,0.436207473,0.186581045,-0.129701898,0.364735246,0.096463501,-0.166685581,0.312053025,0.028393209,-0.193285048,0.642472744,0.307261884,-0.121717006,0.56146276,0.262999058,-0.204464689,0.567965865,0.329685599,-0.257767498,0.601945698,0.392695248,-0.263983995,6
0.801700532,0.688792348,-0.000386006,0.673011482,0.714992344,-0.136515349,0.535932362,0.634154081,-0.203758091,0.535783768,0.480123729,-0.247711197,0.569646001,0.349778563,-0.245313108,0.413997978,0.48150906,-0.055877492,0.245092079,0.420789868,-0.119855523,0.141100705,0.3832407,-0.164344311,0.055583894,0.352594435,-0.200918585,0.479785532,0.386374235,-0.054537162,0.373069644,0.2354628,-0.076011635,0.310980886,0.14100273,-0.108170457,0.278389245,0.081644267,-0.105757453,0.570354104,0.352451056,-0.065363236,0.495412529,0.193706095,-0.112482473,0.430547625,0.088103294,-0.161555812,0.384278059,0.007881373,-0.182330549,0.675673425,0.352632314,-0.100337595,0.604766071,0.276308537,-0.209608853,0.581478238,0.339316398,-0.277833372,0.591831386,0.417478472,-0.287830263,6
0.778149128,0.751403809,-0.000392443,0.638976336,0.746694028,-0.139931172,0.51524061,0.638371348,-0.19702433,0.552645624,0.480634689,-0.233505338,0.609043419,0.356463909,-0.223585278,0.412810385,0.465195954,-0.04529582,0.258028507,0.37757802,-0.102058031,0.160537958,0.321301758,-0.139225796,0.079479814,0.276655078,-0.174926609,0.495288968,0.382640541,-0.042266633,0.409490883,0.217271954,-0.04997322,0.361380637,0.114403009,-0.073140204,0.340100825,0.052803129,-0.065901831,0.594539642,0.363857299,-0.054492995,0.548613369,0.19919543,-0.08966472,0.502911925,0.09165746,-0.131060153,0.471475691,0.010574222,-0.148924708,0.700740397,0.380968124,-0.094606727,0.645530462,0.299045682,-0.196489826,0.621359587,0.35903421,-0.258625746,0.629289865,0.435406506,-0.268654764,6
0.733269274,0.808799684,-0.000345707,0.593095183,0.779550195,-0.129334792,0.486640811,0.6458143,-0.190819189,0.542133868,0.496720791,-0.238489494,0.611725569,0.388136446,-0.248689502,0.424970388,0.453196645,-0.030534206,0.285286099,0.348543435,-0.082435876,0.193989962,0.277790427,-0.119522221,0.11681959,0.219633639,-0.15401718,0.522396207,0.387684643,-0.03118425,0.471057504,0.215110675,-0.035148311,0.443152487,0.098741949,-0.0619657,0.434384495,0.027967483,-0.063168213,0.623154998,0.385230809,-0.048145492,0.601212025,0.218108758,-0.076372787,0.574785769,0.098562747,-0.119853809,0.557476223,0.010245681,-0.14207384,0.724758625,0.418629199,-0.092451915,0.67685914,0.319092393,-0.181126058,0.642012239,0.362485558,-0.246025339,0.633566737,0.435156673,-0.267365962,6
0.668214917,0.826257169,-0.000255448,0.536994636,0.778000295,-0.125000224,0.46475023,0.631979406,-0.185860395,0.550733984,0.498580962,-0.224223316,0.636878252,0.414539188,-0.228759781,0.43547374,0.456348121,-0.046210539,0.31863451,0.322765857,-0.110352069,0.243495554,0.228828654,-0.151824281,0.17930609,0.146983951,-0.185777262,0.542352915,0.405626059,-0.038715199,0.518449366,0.238160908,-0.056937169,0.501871347,0.119997263,-0.084528565,0.492024451,0.038378209,-0.088581331,0.641015947,0.412097931,-0.048221018,0.653150082,0.250224411,-0.076727338,0.652014852,0.126426399,-0.123996489,0.647271574,0.030720711,-0.149825901,0.735379934,0.454340369,-0.079532109,0.710967422,0.346632779,-0.169270143,0.670476198,0.372868508,-0.236446783,0.645757318,0.434038609,-0.257740736,6
0.600388169,0.845047832,-0.000229987,0.479099691,0.774870515,-0.136804655,0.441232473,0.622117043,-0.212008476,0.543804348,0.507080078,-0.269499034,0.638927698,0.432796687,-0.302849829,0.445138633,0.435772777,-0.045091555,0.347438812,0.289079964,-0.108739406,0.291717559,0.191890925,-0.167154938,0.240178734,0.099369228,-0.217178702,0.558590233,0.411104739,-0.038930405,0.569377959,0.24431318,-0.055982765,0.57939142,0.133404642,-0.087846346,0.587190807,0.04991129,-0.10479641,0.65306139,0.441055357,-0.055201162,0.692465425,0.28243494,-0.094878912,0.709661841,0.162129432,-0.155917928,0.716634929,0.062343776,-0.193173885,0.739620447,0.50636971,-0.096564136,0.728588939,0.39388755,-0.211842358,0.681039691,0.414155483,-0.293334156,0.6380831,0.472606927,-0.321223378,6
0.541629851,0.93068862,-0.000419618,0.421927899,0.816484332,-0.101687804,0.399404943,0.623317182,-0.13641642,0.53671217,0.507236183,-0.151141554,0.668130696,0.468363822,-0.112082623,0.446373999,0.411739767,-0.005245965,0.368263841,0.225788683,-0.052433852,0.331858248,0.122255415,-0.069838658,0.308583736,0.037207365,-0.087125324,0.569102526,0.402015835,-0.008044682,0.612773299,0.211918488,-0.001550819,0.638414323,0.120454431,0.012896639,0.643648088,0.061190963,0.046215344,0.662073553,0.453381181,-0.027371638,0.741694093,0.297190368,-0.049518511,0.779815018,0.192028269,-0.063758284,0.800236225,0.102364838,-0.064418569,0.732979238,0.546479881,-0.074443929,0.73620671,0.4552311,-0.137099743,0.673522592,0.484770656,-0.179973692,0.618369818,0.537080705,-0.166746393,6
0.476688713,0.926057756,-0.000359317,0.376541793,0.78745681,-0.104237139,0.389620423,0.592556417,-0.134777337,0.543527067,0.507638812,-0.149481371,0.674004793,0.497627646,-0.118606091,0.464340031,0.403467655,0.008724164,0.424251258,0.216210485,-0.041302081,0.407629728,0.108126462,-0.052638277,0.397105455,0.020189673,-0.060487043,0.586310387,0.419721216,0.006322621,0.661904931,0.246089354,0.018009128,0.705797195,0.152996004,0.030759668,0.725750208,0.092468292,0.066619925,0.669269383,0.487052202,-0.015950939,0.775391996,0.352883071,-0.035363,0.832308292,0.249085933,-0.061835486,0.870087981,0.163965911,-0.066280939,0.724987686,0.590161681,-0.065837152,0.744333386,0.500768781,-0.139295697,0.677353859,0.517065167,-0.195005193,0.614658058,0.560187459,-0.188988879,6
0.411340952,0.891532958,-0.000267413,0.33785677,0.756015122,-0.114965826,0.38658157,0.582922518,-0.16589798,0.541243792,0.530019283,-0.204497799,0.655088782,0.519044518,-0.218351185,0.479455501,0.421561956,-0.019855009,0.475889623,0.240793288,-0.081607461,0.477495492,0.125788987,-0.113513038,0.478776038,0.022220552,-0.131329432,0.593240261,0.451892912,-0.022544973,0.690816641,0.303688079,-0.024004543,0.755720437,0.212154418,-0.036163609,0.797073781,0.144111395,-0.024175562,0.66350466,0.523403466,-0.045592312,0.785468936,0.400952935,-0.076973259,0.867640138,0.3099159,-0.126429498,0.924913764,0.229703039,-0.151835561,0.70863235,0.619772315,-0.093411617,0.747716069,0.520364583,-0.183921263,0.685576856,0.537241101,-0.249688014,0.618265569,0.584423184,-0.264398068,6
0.357631028,0.842360914,-0.000267205,0.304934889,0.707306325,-0.12105871,0.37669006,0.566429675,-0.188709453,0.530266702,0.545939147,-0.237356484,0.642005622,0.548678219,-0.259683281,0.493253529,0.425579131,-0.049501162,0.514278233,0.251124382,-0.115208499,0.533686459,0.133295268,-0.163385764,0.552631795,0.030852973,-0.198319703,0.598741531,0.476285189,-0.047504254,0.718728781,0.348303676,-0.058492023,0.802948534,0.26275897,-0.087161526,0.859982252,0.205940545,-0.094314322,0.656105042,0.558366001,-0.062610172,0.795590997,0.460719049,-0.088908121,0.900914788,0.379197478,-0.146666422,0.977239847,0.312532544,-0.186335355,0.686304569,0.65762949,-0.101396732,0.751997113,0.565991342,-0.188318476,0.703930259,0.550604284,-0.261724472,0.633825481,0.571902692,-0.292814374,6
0.637003183,0.776365995,-0.000370253,0.500662208,0.779766917,-0.114734292,0.379795939,0.658327878,-0.173580915,0.411466956,0.501684308,-0.216044635,0.465606153,0.397779018,-0.235040396,0.290527642,0.516194522,-0.002019715,0.151829317,0.440006286,-0.058813795,0.065102726,0.393049955,-0.090895154,-0.004543096,0.353674859,-0.104781836,0.37300095,0.439665586,-0.002559548,0.306527376,0.299071789,0.008442786,0.269726723,0.209832296,0.018212268,0.248337194,0.148146033,0.048935,0.468683302,0.418365479,-0.024414057,0.435160518,0.261211991,-0.072646752,0.411485463,0.137578368,-0.119958766,0.388150901,0.03417474,-0.129783854,0.57118535,0.428926021,-0.067488968,0.508269429,0.349427283,-0.169518501,0.490896821,0.409972847,-0.221387535,0.496815741,0.488733679,-0.222662747,6
0.58869499,0.801772356,-0.000385617,0.450059593,0.774406314,-0.106736608,0.350977242,0.641443729,-0.150447771,0.404965967,0.49488607,-0.181540325,0.474993169,0.395596713,-0.1807466,0.293664992,0.48493883,0.001085698,0.172621295,0.38649863,-0.043447703,0.097772509,0.32115373,-0.065218903,0.0336968,0.265215158,-0.075898685,0.385396749,0.42252326,-0.00028831,0.324268728,0.275132984,0.003573259,0.286572933,0.175076425,-0.00556163,0.264867604,0.110031515,0.01103352,0.481159747,0.416634411,-0.018527184,0.467807084,0.257200181,-0.052351229,0.464094579,0.133980691,-0.10370633,0.463197351,0.035131902,-0.125871003,0.577326655,0.445342511,-0.058278859,0.524313629,0.349303275,-0.154491246,0.492590725,0.396027595,-0.219341919,0.485699177,0.472588718,-0.236198574,6
0.540366471,0.841219783,-0.000386959,0.408210933,0.773056984,-0.093564883,0.329726934,0.618819356,-0.135695413,0.403536558,0.48255375,-0.172420904,0.491045654,0.394650638,-0.178328112,0.294365823,0.442869157,0.02341849,0.188848957,0.328172863,-0.015100563,0.130782843,0.251744807,-0.032182828,0.082639426,0.185544267,-0.040880196,0.396681428,0.400158942,0.013937137,0.359248996,0.243564948,0.029553214,0.339511693,0.144607306,0.024138061,0.329282433,0.078598887,0.041994452,0.493178427,0.414306045,-0.012571348,0.505980909,0.25417012,-0.034258787,0.523365557,0.134561986,-0.075505875,0.538946867,0.036615163,-0.094845876,0.585481048,0.463654995,-0.062270697,0.547448039,0.360716432,-0.13971664,0.509667993,0.407638818,-0.193428144,0.490415484,0.484861791,-0.208126709,6
